cell_id,bs_lat,bs_lon,plmn,name,bs_is_5g,bs_has_dss,bs_band,bs_sector,bs_band_num,bs_sector_num,bs_bands_all,source_file,dem_alt_m,dem_file
205202987,43.2314153,12.7847702,22201,B3 S3 Gualdo Tadino Municipio,0,0,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,531.7609252929688,w47580_s10.tif
205203007,43.2314153,12.7847702,22201,B20 S3 Gualdo Tadino Municipio,0,0,B20,S3,20.0,3.0,B20,tim_lteitaly.clf,531.7609252929688,w47580_s10.tif
205205269,42.8965845,12.3226187,22201,B7 S1 DSS Marsciano Podere Palazzetta,0,1,B7,S1,7.0,1.0,B7,tim_lteitaly.clf,271.88018798828125,w47575_s10.tif
205205271,42.8965845,12.3226187,22201,B7 S3 DSS Marsciano Podere Palazzetta,0,1,B7,S3,7.0,3.0,B7,tim_lteitaly.clf,271.88018798828125,w47575_s10.tif
205205289,42.8965845,12.3226187,22201,B3 S1 DSS Marsciano Podere Palazzetta,0,1,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,271.88018798828125,w47575_s10.tif
205205291,42.8965845,12.3226187,22201,B3 S3 DSS Marsciano Podere Palazzetta,0,1,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,271.88018798828125,w47575_s10.tif
205211423,43.007273,12.6510443,22201,B1 S1 Spello Via Navello,0,0,B1,S1,1.0,1.0,B1,tim_lteitaly.clf,198.22000122070312,w47575_s10.tif
205211424,43.007273,12.6510443,22201,B1 S2 Spello Via Navello,0,0,B1,S2,1.0,2.0,B1,tim_lteitaly.clf,198.22000122070312,w47575_s10.tif
205211425,43.007273,12.6510443,22201,B1 S3 Spello Via Navello,0,0,B1,S3,1.0,3.0,B1,tim_lteitaly.clf,198.22000122070312,w47575_s10.tif
205211433,43.007273,12.6510443,22201,B3 S1 Spello Via Navello,0,0,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,198.22000122070312,w47575_s10.tif
205211434,43.007273,12.6510443,22201,B3 S2 Spello Via Navello,0,0,B3,S2,3.0,2.0,B3,tim_lteitaly.clf,198.22000122070312,w47575_s10.tif
205211435,43.007273,12.6510443,22201,B3 S3 Spello Via Navello,0,0,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,198.22000122070312,w47575_s10.tif
205219625,42.8901906,12.6497874,22201,B3 S1 Montefalco Via Ugo Foscolo,0,0,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,450.0321044921875,w47575_s10.tif
205219626,42.8901906,12.6497874,22201,B3 S2 Montefalco Via Ugo Foscolo,0,0,B3,S2,3.0,2.0,B3,tim_lteitaly.clf,450.0321044921875,w47575_s10.tif
205219627,42.8901906,12.6497874,22201,B3 S3 Montefalco Via Ugo Foscolo,0,0,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,450.0321044921875,w47575_s10.tif
205223968,43.2823457,12.7842308,22201,B1 S2 DSS Fossato di Vico Cima Mutali,0,1,B1,S2,1.0,2.0,B1,tim_lteitaly.clf,1091.885986328125,w47580_s10.tif
205223978,43.2823457,12.7842308,22201,B3 S2 DSS Fossato di Vico Cima Mutali,0,1,B3,S2,3.0,2.0,B3,tim_lteitaly.clf,1091.885986328125,w47580_s10.tif
205223998,43.2823457,12.7842308,22201,B20 S2 DSS Fossato di Vico Cima Mutali,0,1,B20,S2,20.0,2.0,B20,tim_lteitaly.clf,1091.885986328125,w47580_s10.tif
205232682,42.9535444,12.7068157,22201,B3 S2 Foligno Hotel Summit Via C. Battisti,0,0,B3,S2,3.0,2.0,B3,tim_lteitaly.clf,234.80239868164062,w47580_s10.tif
205252393,43.1822317,12.4272088,22201,B3 S1 Perugia Ponte Pattoli,0,0,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,212.45370483398438,w47575_s10.tif
205252394,43.1822317,12.4272088,22201,B3 S2 Perugia Ponte Pattoli,0,0,B3,S2,3.0,2.0,B3,tim_lteitaly.clf,212.45370483398438,w47575_s10.tif
205252395,43.1822317,12.4272088,22201,B3 S3 Perugia Ponte Pattoli,0,0,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,212.45370483398438,w47575_s10.tif
205252415,43.1822317,12.4272088,22201,B20 S3 Perugia Ponte Pattoli,0,0,B20,S3,20.0,3.0,B20,tim_lteitaly.clf,212.45370483398438,w47575_s10.tif
205252639,42.9597013,12.7088815,22201,B1 S1 Foligno Viale IV Novembre,0,0,B1,S1,1.0,1.0,B1,tim_lteitaly.clf,237.93870544433594,w47580_s10.tif
205253407,43.0102082,12.495179,22201,B1 S1 DSS Bettona Pineta,0,1,B1,S1,1.0,1.0,B1,tim_lteitaly.clf,372.1321105957031,w47575_s10.tif
205253408,43.0102082,12.495179,22201,B1 S2 DSS Bettona Pineta,0,1,B1,S2,1.0,2.0,B1,tim_lteitaly.clf,372.1321105957031,w47575_s10.tif
205253409,43.0102082,12.495179,22201,B1 S3 DSS Bettona Pineta,0,1,B1,S3,1.0,3.0,B1,tim_lteitaly.clf,372.1321105957031,w47575_s10.tif
205253417,43.0102082,12.495179,22201,B3 S1 DSS Bettona Pineta,0,1,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,372.1321105957031,w47575_s10.tif
205253418,43.0102082,12.495179,22201,B3 S2 DSS Bettona Pineta,0,1,B3,S2,3.0,2.0,B3,tim_lteitaly.clf,372.1321105957031,w47575_s10.tif
205253419,43.0102082,12.495179,22201,B3 S3 DSS Bettona Pineta,0,1,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,372.1321105957031,w47575_s10.tif
205253437,43.0102082,12.495179,22201,B20 S1 DSS Bettona Pineta,0,1,B20,S1,20.0,1.0,B20,tim_lteitaly.clf,372.1321105957031,w47575_s10.tif
205253438,43.0102082,12.495179,22201,B20 S2 DSS Bettona Pineta,0,1,B20,S2,20.0,2.0,B20,tim_lteitaly.clf,372.1321105957031,w47575_s10.tif
205253439,43.0102082,12.495179,22201,B20 S3 DSS Bettona Pineta,0,1,B20,S3,20.0,3.0,B20,tim_lteitaly.clf,372.1321105957031,w47575_s10.tif
205253665,42.9456443,12.4056933,22201,B1 S3 Ripabianca,0,0,B1,S3,1.0,3.0,B1,tim_lteitaly.clf,265.30511474609375,w47575_s10.tif
205253675,42.9456443,12.4056933,22201,B3 S3 Ripabianca,0,0,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,265.30511474609375,w47575_s10.tif
205253929,43.095659,12.363572,22201,B3 S1 DSS Perugia Via Madonna Alta,0,1,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,302.8935852050781,w47575_s10.tif
205253930,43.095659,12.363572,22201,B3 S2 DSS Perugia Via Madonna Alta,0,1,B3,S2,3.0,2.0,B3,tim_lteitaly.clf,302.8935852050781,w47575_s10.tif
205253931,43.095659,12.363572,22201,B3 S3 DSS Perugia Via Madonna Alta,0,1,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,302.8935852050781,w47575_s10.tif
205254442,43.0668024,12.3725952,22201,B3 S2 Perugia Str. Vestricciano,0,0,B3,S2,3.0,2.0,B3,tim_lteitaly.clf,289.9208068847656,w47575_s10.tif
205254974,43.2987621,12.7498471,22201,B20 S2 Fossato di Vico SS318,0,0,B20,S2,20.0,2.0,B20,tim_lteitaly.clf,470.1023864746094,w48080_s10.tif
205262377,43.0807688,12.3502498,22201,B3 S1 Perugia,0,0,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,269.17059326171875,w47575_s10.tif
205298729,43.3239114,12.6212731,22201,B3 S1 DSS Gubbio Padule,0,1,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,546.3306274414062,w48075_s10.tif
205307945,42.8160042,12.76219,22201,B3 S1 5G Spoleto Telecom Via Flaminia Vecchia,1,0,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,236.32179260253906,w47080_s10.tif
205307965,42.8160042,12.76219,22201,B20 S1 5G Spoleto Telecom Via Flaminia Vecchia,1,0,B20,S1,20.0,1.0,B20,tim_lteitaly.clf,236.32179260253906,w47080_s10.tif
205308191,42.9601925,12.6905726,22201,B1 S1 Foligno Ospedale Via Arcamone,0,0,B1,S1,1.0,1.0,B1,tim_lteitaly.clf,226.9897003173828,w47580_s10.tif
205308192,42.9601925,12.6905726,22201,B1 S2 Foligno Ospedale Via Arcamone,0,0,B1,S2,1.0,2.0,B1,tim_lteitaly.clf,226.9897003173828,w47580_s10.tif
205308193,42.9601925,12.6905726,22201,B1 S3 Foligno Ospedale Via Arcamone,0,0,B1,S3,1.0,3.0,B1,tim_lteitaly.clf,226.9897003173828,w47580_s10.tif
205308201,42.9601925,12.6905726,22201,B3 S1 Foligno Ospedale Via Arcamone,0,0,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,226.9897003173828,w47580_s10.tif
205308202,42.9601925,12.6905726,22201,B3 S2 Foligno Ospedale Via Arcamone,0,0,B3,S2,3.0,2.0,B3,tim_lteitaly.clf,226.9897003173828,w47580_s10.tif
205308203,42.9601925,12.6905726,22201,B3 S3 Foligno Ospedale Via Arcamone,0,0,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,226.9897003173828,w47580_s10.tif
205308223,42.9601925,12.6905726,22201,B20 S3 Foligno Ospedale Via Arcamone,0,0,B20,S3,20.0,3.0,B20,tim_lteitaly.clf,226.9897003173828,w47580_s10.tif
205309225,43.1067435,12.3921952,22201,B3 S1 Perugia Convento di San Domenico,0,0,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,448.8312072753906,w47575_s10.tif
205309227,43.1067435,12.3921952,22201,B3 S3 Perugia Convento di San Domenico,0,0,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,448.8312072753906,w47575_s10.tif
205326613,43.1282516,12.4520504,22201,B7 S1 Perugia Loc. Ponte Felcino,0,0,B7,S1,7.0,1.0,B7,tim_lteitaly.clf,203.91709899902344,w47575_s10.tif
205326614,43.1282516,12.4520504,22201,B7 S2 Perugia Loc. Ponte Felcino,0,0,B7,S2,7.0,2.0,B7,tim_lteitaly.clf,203.91709899902344,w47575_s10.tif
205326633,43.1282516,12.4520504,22201,B3 S1 Perugia Loc. Ponte Felcino,0,0,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,203.91709899902344,w47575_s10.tif
205326634,43.1282516,12.4520504,22201,B3 S2 Perugia Loc. Ponte Felcino,0,0,B3,S2,3.0,2.0,B3,tim_lteitaly.clf,203.91709899902344,w47575_s10.tif
205326635,43.1282516,12.4520504,22201,B3 S3 Perugia Loc. Ponte Felcino,0,0,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,203.91709899902344,w47575_s10.tif
205326654,43.1282516,12.4520504,22201,B20 S2 Perugia Loc. Ponte Felcino,0,0,B20,S2,20.0,2.0,B20,tim_lteitaly.clf,203.91709899902344,w47575_s10.tif
205326891,42.7405216,12.7398927,22201,B3 S3 5G Spoleto Telecom Via Micheli,1,0,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,324.44500732421875,w47080_s10.tif
205327914,43.0418699,12.6271294,22201,B3 S2 Assisi Loc. Rivotorto Contrada Millematti,0,0,B3,S2,3.0,2.0,B3,tim_lteitaly.clf,229.23370361328125,w47575_s10.tif
205327915,43.0418699,12.6271294,22201,B3 S3 Assisi Loc. Rivotorto Contrada Millematti,0,0,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,229.23370361328125,w47575_s10.tif
205327916,43.0418699,12.6271294,22201,B3 S4 Assisi Loc. Rivotorto Contrada Millematti,0,0,B3,S4,3.0,4.0,B3,tim_lteitaly.clf,229.23370361328125,w47575_s10.tif
205327934,43.0418699,12.6271294,22201,B20 S2 Assisi Loc. Rivotorto Contrada Millematti,0,0,B20,S2,20.0,2.0,B20,tim_lteitaly.clf,229.23370361328125,w47575_s10.tif
205327935,43.0418699,12.6271294,22201,B20 S3 Assisi Loc. Rivotorto Contrada Millematti,0,0,B20,S3,20.0,3.0,B20,tim_lteitaly.clf,229.23370361328125,w47575_s10.tif
205328425,43.1060038,12.5507948,22201,B3 S1 DSS Assisi Fraz. Palazzo,0,1,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,266.4479064941406,w47575_s10.tif
205328426,43.1060038,12.5507948,22201,B3 S2 DSS Assisi Fraz. Palazzo,0,1,B3,S2,3.0,2.0,B3,tim_lteitaly.clf,266.4479064941406,w47575_s10.tif
205328427,43.1060038,12.5507948,22201,B3 S3 DSS Assisi Fraz. Palazzo,0,1,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,266.4479064941406,w47575_s10.tif
205328445,43.1060038,12.5507948,22201,B20 S1 DSS Assisi Fraz. Palazzo,0,1,B20,S1,20.0,1.0,B20,tim_lteitaly.clf,266.4479064941406,w47575_s10.tif
205328446,43.1060038,12.5507948,22201,B20 S2 DSS Assisi Fraz. Palazzo,0,1,B20,S2,20.0,2.0,B20,tim_lteitaly.clf,266.4479064941406,w47575_s10.tif
205328447,43.1060038,12.5507948,22201,B20 S3 DSS Assisi Fraz. Palazzo,0,1,B20,S3,20.0,3.0,B20,tim_lteitaly.clf,266.4479064941406,w47575_s10.tif
205339424,42.8772702,12.74768,22201,B1 S2 Trevi Torre Piazza Mazzini,0,0,B1,S2,1.0,2.0,B1,tim_lteitaly.clf,407.63330078125,w47580_s10.tif
205339425,42.8772702,12.74768,22201,B1 S3 Trevi Torre Piazza Mazzini,0,0,B1,S3,1.0,3.0,B1,tim_lteitaly.clf,407.63330078125,w47580_s10.tif
205339434,42.8772702,12.74768,22201,B3 S2 Trevi Torre Piazza Mazzini,0,0,B3,S2,3.0,2.0,B3,tim_lteitaly.clf,407.63330078125,w47580_s10.tif
205339435,42.8772702,12.74768,22201,B3 S3 Trevi Torre Piazza Mazzini,0,0,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,407.63330078125,w47580_s10.tif
205340959,43.0736679,12.6088945,22201,"B1 S1 Assisi Via Metastasio, 7",0,0,B1,S1,1.0,1.0,B1,tim_lteitaly.clf,395.276611328125,w47575_s10.tif
205340960,43.0736679,12.6088945,22201,"B1 S2 Assisi Via Metastasio, 7",0,0,B1,S2,1.0,2.0,B1,tim_lteitaly.clf,395.276611328125,w47575_s10.tif
205340961,43.0736679,12.6088945,22201,"B1 S3 Assisi Via Metastasio, 7",0,0,B1,S3,1.0,3.0,B1,tim_lteitaly.clf,395.276611328125,w47575_s10.tif
205340971,43.0736679,12.6088945,22201,"B3 S3 Assisi Via Metastasio, 7",0,0,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,395.276611328125,w47575_s10.tif
205380385,43.1472179,12.7647132,22201,B1 S3 Nocera Umbra Loc. Serre Parrano,0,0,B1,S3,1.0,3.0,B1,tim_lteitaly.clf,631.6987915039062,w47580_s10.tif
205380395,43.1472179,12.7647132,22201,B3 S3 Nocera Umbra Loc. Serre Parrano,0,0,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,631.6987915039062,w47580_s10.tif
205380415,43.1472179,12.7647132,22201,B20 S3 Nocera Umbra Loc. Serre Parrano,0,0,B20,S3,20.0,3.0,B20,tim_lteitaly.clf,631.6987915039062,w47580_s10.tif
205417515,43.2153212,12.7857906,22201,B3 S3 Gualdo Tadino ZI,0,0,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,509.3741149902344,w47580_s10.tif
205420565,43.0722066,12.606894,22201,B7 S1 Assisi Piazza Unit� d'Italia,0,0,B7,S1,7.0,1.0,B7,tim_lteitaly.clf,318.3359069824219,w47575_s10.tif
205421077,43.0665877,12.6190324,22201,B7 S1 Assisi Parcheggio Porta Nuova,0,0,B7,S1,7.0,1.0,B7,tim_lteitaly.clf,398.37420654296875,w47575_s10.tif
205421589,43.0701026,12.6188161,22201,B7 S1 Assisi Piazza Matteotti,0,0,B7,S1,7.0,1.0,B7,tim_lteitaly.clf,435.356201171875,w47575_s10.tif
205438997,43.0965023,12.3862816,22201,B7 S1 Perugia Via Palermo,0,0,B7,S1,7.0,1.0,B7,tim_lteitaly.clf,321.84161376953125,w47575_s10.tif
205439017,43.0965023,12.3862816,22201,B3 S1 Perugia Via Palermo,0,0,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,321.84161376953125,w47575_s10.tif
205439018,43.0965023,12.3862816,22201,B3 S2 Perugia Via Palermo,0,0,B3,S2,3.0,2.0,B3,tim_lteitaly.clf,321.84161376953125,w47575_s10.tif
205439037,43.0965023,12.3862816,22201,B20 S1 Perugia Via Palermo,0,0,B20,S1,20.0,1.0,B20,tim_lteitaly.clf,321.84161376953125,w47575_s10.tif
205478953,43.1393481,12.4618336,22201,B3 S1 5G Perugia Fraz. Bosco,1,0,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,258.5080871582031,w47575_s10.tif
205478955,43.1393481,12.4618336,22201,B3 S3 5G Perugia Fraz. Bosco,1,0,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,258.5080871582031,w47575_s10.tif
205478975,43.1393481,12.4618336,22201,B20 S3 5G Perugia Fraz. Bosco,1,0,B20,S3,20.0,3.0,B20,tim_lteitaly.clf,258.5080871582031,w47575_s10.tif
205479487,43.0799133,12.8328957,22201,B20 S3 Nocera Umbra Vocabolo Serre Mosciano,0,0,B20,S3,20.0,3.0,B20,tim_lteitaly.clf,798.8319702148438,w47580_s10.tif
205520425,43.1249575,12.6448296,22201,B3 S1 DSS Assisi Monte delle Croci,0,1,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,797.5380249023438,w47575_s10.tif
205520426,43.1249575,12.6448296,22201,B3 S2 DSS Assisi Monte delle Croci,0,1,B3,S2,3.0,2.0,B3,tim_lteitaly.clf,797.5380249023438,w47575_s10.tif
205520427,43.1249575,12.6448296,22201,B3 S3 DSS Assisi Monte delle Croci,0,1,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,797.5380249023438,w47575_s10.tif
205520446,43.1249575,12.6448296,22201,B20 S2 DSS Assisi Monte delle Croci,0,1,B20,S2,20.0,2.0,B20,tim_lteitaly.clf,797.5380249023438,w47575_s10.tif
205520447,43.1249575,12.6448296,22201,B20 S3 DSS Assisi Monte delle Croci,0,1,B20,S3,20.0,3.0,B20,tim_lteitaly.clf,797.5380249023438,w47575_s10.tif
205553951,43.0700976,12.5005738,22201,B1 S1 5G Bastia Umbra Ospedalicchio ZI,1,0,B1,S1,1.0,1.0,B1,tim_lteitaly.clf,196.44020080566406,w47575_s10.tif
205553952,43.0700976,12.5005738,22201,B1 S2 5G Bastia Umbra Ospedalicchio ZI,1,0,B1,S2,1.0,2.0,B1,tim_lteitaly.clf,196.44020080566406,w47575_s10.tif
205553953,43.0700976,12.5005738,22201,B1 S3 5G Bastia Umbra Ospedalicchio ZI,1,0,B1,S3,1.0,3.0,B1,tim_lteitaly.clf,196.44020080566406,w47575_s10.tif
205553961,43.0700976,12.5005738,22201,B3 S1 5G Bastia Umbra Ospedalicchio ZI,1,0,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,196.44020080566406,w47575_s10.tif
205553962,43.0700976,12.5005738,22201,B3 S2 5G Bastia Umbra Ospedalicchio ZI,1,0,B3,S2,3.0,2.0,B3,tim_lteitaly.clf,196.44020080566406,w47575_s10.tif
205553963,43.0700976,12.5005738,22201,B3 S3 5G Bastia Umbra Ospedalicchio ZI,1,0,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,196.44020080566406,w47575_s10.tif
205553981,43.0700976,12.5005738,22201,B20 S1 5G Bastia Umbra Ospedalicchio ZI,1,0,B20,S1,20.0,1.0,B20,tim_lteitaly.clf,196.44020080566406,w47575_s10.tif
205553982,43.0700976,12.5005738,22201,B20 S2 5G Bastia Umbra Ospedalicchio ZI,1,0,B20,S2,20.0,2.0,B20,tim_lteitaly.clf,196.44020080566406,w47575_s10.tif
205553983,43.0700976,12.5005738,22201,B20 S3 5G Bastia Umbra Ospedalicchio ZI,1,0,B20,S3,20.0,3.0,B20,tim_lteitaly.clf,196.44020080566406,w47575_s10.tif
205559851,43.0879695,12.3662418,22201,B3 S3 Perugia ZI Via Morettini,0,0,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,264.302490234375,w47575_s10.tif
205562399,42.9279232,12.5954064,22201,B1 S1 DSS Bevagna Via S. Antonio,0,1,B1,S1,1.0,1.0,B1,tim_lteitaly.clf,286.10699462890625,w47575_s10.tif
205562400,42.9279232,12.5954064,22201,B1 S2 DSS Bevagna Via S. Antonio,0,1,B1,S2,1.0,2.0,B1,tim_lteitaly.clf,286.10699462890625,w47575_s10.tif
205562409,42.9279232,12.5954064,22201,B3 S1 DSS Bevagna Via S. Antonio,0,1,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,286.10699462890625,w47575_s10.tif
205562410,42.9279232,12.5954064,22201,B3 S2 DSS Bevagna Via S. Antonio,0,1,B3,S2,3.0,2.0,B3,tim_lteitaly.clf,286.10699462890625,w47575_s10.tif
205562429,42.9279232,12.5954064,22201,B20 S1 DSS Bevagna Via S. Antonio,0,1,B20,S1,20.0,1.0,B20,tim_lteitaly.clf,286.10699462890625,w47575_s10.tif
205562430,42.9279232,12.5954064,22201,B20 S2 DSS Bevagna Via S. Antonio,0,1,B20,S2,20.0,2.0,B20,tim_lteitaly.clf,286.10699462890625,w47575_s10.tif
205597993,42.9826509,12.6727626,22201,B3 S1 Spello Via Giovanni XXIII,0,0,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,222.94960021972656,w47575_s10.tif
205597994,42.9826509,12.6727626,22201,B3 S2 Spello Via Giovanni XXIII,0,0,B3,S2,3.0,2.0,B3,tim_lteitaly.clf,222.94960021972656,w47575_s10.tif
205597995,42.9826509,12.6727626,22201,B3 S3 Spello Via Giovanni XXIII,0,0,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,222.94960021972656,w47575_s10.tif
205598013,42.9826509,12.6727626,22201,B20 S1 Spello Via Giovanni XXIII,0,0,B20,S1,20.0,1.0,B20,tim_lteitaly.clf,222.94960021972656,w47575_s10.tif
205598015,42.9826509,12.6727626,22201,B20 S3 Spello Via Giovanni XXIII,0,0,B20,S3,20.0,3.0,B20,tim_lteitaly.clf,222.94960021972656,w47575_s10.tif
205628203,42.7564331,12.7395827,22201,B3 S3 DSS Spoleto Loc. Colle San Tommaso,0,1,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,357.2643127441406,w47080_s10.tif
205642527,42.9825783,12.4197576,22201,B1 S1 Deruta Piazza dei Consoli,0,0,B1,S1,1.0,1.0,B1,tim_lteitaly.clf,185.92010498046875,w47575_s10.tif
205642528,42.9825783,12.4197576,22201,B1 S2 Deruta Piazza dei Consoli,0,0,B1,S2,1.0,2.0,B1,tim_lteitaly.clf,185.92010498046875,w47575_s10.tif
205642529,42.9825783,12.4197576,22201,B1 S3 Deruta Piazza dei Consoli,0,0,B1,S3,1.0,3.0,B1,tim_lteitaly.clf,185.92010498046875,w47575_s10.tif
205642557,42.9825783,12.4197576,22201,B20 S1 Deruta Piazza dei Consoli,0,0,B20,S1,20.0,1.0,B20,tim_lteitaly.clf,185.92010498046875,w47575_s10.tif
205642559,42.9825783,12.4197576,22201,B20 S3 Deruta Piazza dei Consoli,0,0,B20,S3,20.0,3.0,B20,tim_lteitaly.clf,185.92010498046875,w47575_s10.tif
205643069,43.213001,12.6740017,22201,B20 S1 Valfabbrica Loc. Casacastalda,0,0,B20,S1,20.0,1.0,B20,tim_lteitaly.clf,460.53289794921875,w47575_s10.tif
205643070,43.213001,12.6740017,22201,B20 S2 Valfabbrica Loc. Casacastalda,0,0,B20,S2,20.0,2.0,B20,tim_lteitaly.clf,460.53289794921875,w47575_s10.tif
205643071,43.213001,12.6740017,22201,B20 S3 Valfabbrica Loc. Casacastalda,0,0,B20,S3,20.0,3.0,B20,tim_lteitaly.clf,460.53289794921875,w47575_s10.tif
205678911,42.8624215,12.7994962,22201,B20 S3 DSS Campitello Monte Serano,0,1,B20,S3,20.0,3.0,B20,tim_lteitaly.clf,1406.719970703125,w47580_s10.tif
205704223,42.8269137,12.6797765,22201,B1 S1 DSS Castel Ritaldi ZI,0,1,B1,S1,1.0,1.0,B1,tim_lteitaly.clf,240.9947967529297,w47080_s10.tif
205717821,43.1654339,12.5896831,22201,B20 S1 DSS Valfabbrica Loc. Bartoluccia,0,1,B20,S1,20.0,1.0,B20,tim_lteitaly.clf,354.8841857910156,w47575_s10.tif
205717822,43.1654339,12.5896831,22201,B20 S2 DSS Valfabbrica Loc. Bartoluccia,0,1,B20,S2,20.0,2.0,B20,tim_lteitaly.clf,354.8841857910156,w47575_s10.tif
205722913,42.8756371,12.2277568,22201,B1 S3 DSS San Venanzo Loc. Poggio della Croce,0,1,B1,S3,1.0,3.0,B1,tim_lteitaly.clf,603.4813232421875,w47575_s10.tif
205726505,42.9133265,12.5521352,22201,B3 S1 Gualdo Cattaneo Via Col Ventoso,0,0,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,518.0927124023438,w47575_s10.tif
205726525,42.9133265,12.5521352,22201,B20 S1 Gualdo Cattaneo Via Col Ventoso,0,0,B20,S1,20.0,1.0,B20,tim_lteitaly.clf,518.0927124023438,w47575_s10.tif
205729321,43.3350993,12.7422966,22201,B3 S1 Sigillo,0,0,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,537.9749145507812,w48080_s10.tif
205733663,43.0011511,12.4332594,22201,B1 S1 Deruta Loc. Ponte Nuovo,0,0,B1,S1,1.0,1.0,B1,tim_lteitaly.clf,292.4209899902344,w47575_s10.tif
205733664,43.0011511,12.4332594,22201,B1 S2 Deruta Loc. Ponte Nuovo,0,0,B1,S2,1.0,2.0,B1,tim_lteitaly.clf,292.4209899902344,w47575_s10.tif
205733673,43.0011511,12.4332594,22201,B3 S1 Deruta Loc. Ponte Nuovo,0,0,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,292.4209899902344,w47575_s10.tif
205733674,43.0011511,12.4332594,22201,B3 S2 Deruta Loc. Ponte Nuovo,0,0,B3,S2,3.0,2.0,B3,tim_lteitaly.clf,292.4209899902344,w47575_s10.tif
205733693,43.0011511,12.4332594,22201,B20 S1 Deruta Loc. Ponte Nuovo,0,0,B20,S1,20.0,1.0,B20,tim_lteitaly.clf,292.4209899902344,w47575_s10.tif
205733694,43.0011511,12.4332594,22201,B20 S2 Deruta Loc. Ponte Nuovo,0,0,B20,S2,20.0,2.0,B20,tim_lteitaly.clf,292.4209899902344,w47575_s10.tif
205734974,43.2262265,12.5622751,22201,B20 S2 DSS Gubbio Loc. Petroia,0,1,B20,S2,20.0,2.0,B20,tim_lteitaly.clf,661.9387817382812,w47575_s10.tif
205763901,43.1223454,12.3100746,22201,B20 S1 DSS Corciano Colle Trinit�,0,1,B20,S1,20.0,1.0,B20,tim_lteitaly.clf,630.7847290039062,w47575_s10.tif
205763902,43.1223454,12.3100746,22201,B20 S2 DSS Corciano Colle Trinit�,0,1,B20,S2,20.0,2.0,B20,tim_lteitaly.clf,630.7847290039062,w47575_s10.tif
205803561,43.0965758,12.3751485,22201,B3 S1 5G Perugia Strada S. Maria della Collina,1,0,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,350.1585998535156,w47575_s10.tif
205803563,43.0965758,12.3751485,22201,B3 S3 5G Perugia Strada S. Maria della Collina,1,0,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,350.1585998535156,w47575_s10.tif
205803583,43.0965758,12.3751485,22201,B20 S3 5G Perugia Strada S. Maria della Collina,1,0,B20,S3,20.0,3.0,B20,tim_lteitaly.clf,350.1585998535156,w47575_s10.tif
205805353,43.0835904,12.4546916,22201,B3 S1 Perugia Strada Cimitero,0,0,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,288.76080322265625,w47575_s10.tif
